CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-Y WEIGHT
0.516 22.015 20.172 19.038 19.19262961 19.55401501 1.0
0.254 18.687 17.052 16.471 20.45948397 20.30740116 1.0
0.331 20.602 18.688 18.038 19.5387732 19.9908006 1.0
0.09 15.476 14.435 14.059 18.23441764 21.17794411 1.0
0.402 19.755 17.81 17.08 18.14018477 20.6647815 1.0
0.281 19.569 17.856 17.242 19.34118067 21.20417809 1.0
0.3 20.51 18.726 18.095 20.00183503 19.64420399 1.0
0.245 17.367 15.757 15.183 20.10045912 21.3535122 1.0
0.212 17.806 16.301 15.762 20.02773017 20.80391162 1.0
0.422 21.59 19.664 18.883 19.0590359 21.20764311 1.0
0.768 23.521 21.195 19.745 19.76546313 21.5371989 1.0
0.199 18.54 17.085 16.563 18.93956418 20.28556354 1.0
0.292 20.914 19.159 18.533 20.66626659 19.51928025 1.0
0.269 20.294 18.619 18.019 17.71633479 21.20211648 1.0
0.77 23.561 21.223 19.779 18.72693768 20.82969362 1.0
0.242 20.125 18.524 17.953 19.01186626 21.15731218 1.0
0.141 15.499 14.291 13.85 20.82654133 20.84068374 1.0
0.286 19.488 17.757 17.137 18.71067559 20.49440004 1.0
0.892 25.053 22.268 21.031 17.89804862 21.88475603 1.0
0.491 22.956 21.088 20.052 20.62783273 20.10892431 1.0
0.261 20.187 18.535 17.947 20.7435611 21.80978505 1.0
0.97 25.92 23.133 21.876 19.26166081 21.83749181 1.0
0.328 19.883 17.978 17.33 18.30765739 21.32828324 1.0
0.233 20.061 18.485 17.923 19.51645058 21.01566567 1.0
0.812 24.108 21.568 20.237 19.40773403 21.0315671 1.0
0.312 21.077 19.24 18.602 20.05424946 20.13527451 1.0
0.422 20.544 18.618 17.839 20.72860133 21.74303786 1.0
0.413 19.786 17.852 17.095 20.45590685 20.17569799 1.0
0.792 24.657 22.216 20.839 18.06753447 23.53720655 1.0
0.349 19.763 17.808 17.15 18.82328423 20.50623126 1.0
0.636 21.418 19.491 18.073 20.22292591 21.21774059 1.0
0.462 21.931 20.03 19.106 19.82827605 20.40858689 1.0
0.418 20.904 18.974 18.206 18.9202743 21.28704882 1.0
0.119 15.47 14.342 13.937 20.22732004 21.02954572 1.0
0.363 20.181 18.215 17.549 19.80448575 19.73722563 1.0
0.276 19.463 17.768 17.16 20.12674759 19.62337146 1.0
0.375 20.424 18.46 17.782 18.99906865 20.28415547 1.0
0.485 20.146 18.27 17.256 20.1934261 20.96088238 1.0
0.798 23.115 20.647 19.283 20.84382878 20.72274053 1.0
0.344 19.437 17.49 16.834 19.16162595 20.18500058 1.0
0.453 21.808 19.901 19.017 18.92583421 20.42433303 1.0
0.643 22.693 20.759 19.326 18.75829411 22.23148798 1.0
0.213 17.673 16.164 15.623 22.26085079 21.1338181 1.0
0.523 22.172 20.331 19.174 20.34598453 21.07879456 1.0
0.282 19.375 17.66 17.045 20.56952152 21.11307674 1.0
0.312 20.962 19.123 18.485 19.34672406 21.40596762 1.0
0.133 16.665 15.488 15.06 19.39439101 20.28903923 1.0
0.291 20.825 19.077 18.452 19.58725233 21.26123656 1.0
0.435 19.928 18.011 17.191 18.34572587 21.15446875 1.0
0.535 22.0 20.16 18.97 20.08086451 20.00590289 1.0
0.525 22.531 20.69 19.528 19.69391012 21.32410248 1.0
0.653 22.78 20.838 19.379 19.65341954 20.68854849 1.0
0.487 21.01 19.137 18.115 18.74657183 21.14261095 1.0
0.332 19.591 17.675 17.024 19.97481909 22.80637094 1.0
0.275 18.739 17.047 16.441 19.67634786 21.65342661 1.0
0.709 23.258 21.217 19.663 20.45501298 20.70429978 1.0
0.275 20.417 18.725 18.118 19.51802009 21.27075698 1.0
0.348 19.276 17.322 16.664 18.169926 20.65071724 1.0
0.534 21.634 19.794 18.605 18.45853217 21.4658296 1.0
0.661 22.948 21.002 19.52 19.57706902 22.43504766 1.0
0.258 19.953 18.309 17.723 19.49000176 23.42171272 1.0
0.211 19.646 18.144 17.606 20.00364364 20.7986764 1.0
0.3 18.358 16.572 15.941 19.2446211 21.90123983 1.0
0.196 18.877 17.435 16.916 19.60082192 20.10097444 1.0
0.318 19.553 17.686 17.043 17.79092662 21.85827648 1.0
0.554 23.329 21.488 20.248 19.02568666 19.55937899 1.0
0.511 22.09 20.244 19.13 19.06445405 20.06219143 1.0
0.142 16.152 14.941 14.499 19.66998419 23.18924271 1.0
0.541 22.889 21.049 19.844 18.03796177 21.68696174 1.0
0.426 20.738 18.816 18.022 19.33999902 22.34511197 1.0
0.836 25.069 22.411 21.123 19.03419748 19.86291223 1.0
0.213 19.535 18.025 17.484 18.27765445 22.63960884 1.0
0.301 19.885 18.094 17.462 22.17592385 21.4874772 1.0
0.464 20.637 18.737 17.808 19.03575016 21.26166003 1.0
0.221 18.016 16.479 15.928 18.16483766 20.07676686 1.0
0.29 19.347 17.601 16.976 21.8279145 22.4048112 1.0
0.262 19.244 17.591 17.001 19.10549365 21.74669738 1.0
0.703 23.785 21.766 20.212 19.85357211 21.51872635 1.0
0.641 22.368 20.436 19.008 20.13702151 20.97149713 1.0
0.294 20.275 18.514 17.886 18.26086829 22.50586751 1.0
0.445 20.042 18.131 17.275 17.44262983 20.88850268 1.0
0.32 19.368 17.496 16.852 19.72601973 19.97955327 1.0
0.201 17.943 16.48 15.955 18.56479585 21.36313305 1.0
0.266 19.586 17.92 17.325 20.22898926 20.49190247 1.0
0.266 20.296 18.628 18.032 19.11030773 21.53267667 1.0
0.149 16.562 15.325 14.872 17.0731513 20.8035655 1.0
0.558 22.022 20.181 18.931 18.83753925 22.05573182 1.0
0.51 21.644 19.797 18.688 20.17717475 20.58969103 1.0
0.844 26.023 23.334 22.055 19.58439136 21.25511998 1.0
0.796 25.264 22.804 21.436 20.88687988 19.70896126 1.0
0.155 17.759 16.495 16.031 18.73047452 20.36017455 1.0
0.452 20.803 18.896 18.013 20.51756439 21.02326163 1.0
0.216 19.037 17.519 16.974 20.33468259 21.19965997 1.0
0.905 24.213 21.425 20.193 20.08759877 20.7049599 1.0
0.462 21.049 19.147 18.225 21.2579327 20.04971004 1.0
0.312 19.815 17.975 17.337 19.00445124 24.11572816 1.0
0.293 18.346 16.588 15.961 20.07313623 22.18452127 1.0
0.214 18.013 16.499 15.956 21.51052627 21.1737526 1.0
0.852 24.472 21.757 20.487 19.76000907 21.69460812 1.0
0.679 22.631 20.672 19.142 20.04425656 22.0847396 1.0
0.39 20.748 18.793 18.088 19.82059813 21.49617006 1.0
0.353 21.558 19.599 18.938 18.34409043 18.93002098 1.0
0.198 18.514 17.066 16.546 19.56022129 21.81541843 1.0
0.913 25.471 22.686 21.442 20.30516679 20.52941338 1.0
0.398 19.139 17.191 16.471 17.68239797 21.18991745 1.0
0.613 23.349 21.458 20.096 20.38354078 20.94683184 1.0
0.291 20.839 19.091 18.465 21.01188857 20.89898755 1.0
0.412 21.588 19.653 18.899 19.97274635 21.63117815 1.0
0.229 17.942 16.378 15.819 18.86190331 19.44161183 1.0
0.461 21.136 19.234 18.317 20.2482392 23.02580957 1.0
0.733 24.513 22.358 20.831 19.99962984 20.34904789 1.0
0.274 19.649 17.96 17.354 19.51435194 21.10556077 1.0
0.165 16.952 15.647 15.168 19.50860068 19.56375256 1.0
0.957 24.605 21.832 20.578 18.78575888 23.01178429 1.0
0.266 19.634 17.968 17.372 19.21123465 19.99992049 1.0
0.679 23.091 21.131 19.601 20.04773462 21.73685311 1.0
0.339 20.019 18.082 17.427 18.68835378 20.72901886 1.0
0.565 22.779 20.936 19.67 20.86128368 22.80792574 1.0
0.467 21.774 19.876 18.934 18.49366441 22.17942249 1.0
0.57 21.367 19.524 18.246 18.87871731 22.32421355 1.0
0.185 18.024 16.631 16.128 20.02617122 19.68004685 1.0
0.38 20.835 18.875 18.188 19.81768555 22.14089829 1.0
0.179 18.449 17.08 16.582 19.05558417 20.17146392 1.0
0.303 18.795 16.997 16.364 19.31097469 21.28242871 1.0
0.501 22.026 20.171 19.095 19.81350059 18.52326847 1.0
0.638 21.543 19.613 18.191 19.00235898 20.85952708 1.0
0.525 22.528 20.687 19.522 18.74138225 20.50720403 1.0
0.503 22.247 20.394 19.312 20.96353387 21.21504791 1.0
0.605 22.857 20.979 19.634 17.75311458 21.41551092 1.0
0.217 18.9 17.376 16.829 17.83594463 20.78589197 1.0
0.103 17.849 16.77 16.384 20.46353552 21.10363571 1.0
0.681 22.64 20.678 19.144 21.14288675 20.39913441 1.0
0.271 20.933 19.252 18.65 19.86023558 22.1273163 1.0
0.331 20.044 18.131 17.481 19.53024961 18.96042232 1.0
0.405 20.589 18.647 17.91 19.78060312 20.62731317 1.0
0.558 21.141 19.299 18.048 19.34132359 19.53798948 1.0
0.534 20.404 18.564 17.375 16.35001781 21.96899747 1.0
0.222 18.698 17.156 16.603 20.46814465 19.96755452 1.0
0.457 21.047 19.143 18.241 20.61789422 20.85437262 1.0
0.428 20.099 18.178 17.379 20.66784027 22.47986594 1.0
0.337 18.559 16.629 15.975 18.75785405 21.81215579 1.0
0.285 19.306 17.579 16.96 19.85769482 20.52599142 1.0
0.297 19.157 17.384 16.754 20.127742 21.44488419 1.0
0.348 18.739 16.785 16.127 20.0072934 19.73198418 1.0
0.616 23.199 21.302 19.933 20.48734187 20.25863947 1.0
0.606 21.588 19.708 18.362 19.98246282 20.81937296 1.0
0.599 22.707 20.837 19.504 19.24361167 21.43822475 1.0
0.676 23.558 21.602 20.08 17.93970899 22.76276667 1.0
0.605 23.044 21.166 19.822 19.43224881 20.48368214 1.0
0.725 23.869 21.753 20.214 19.65492495 20.96236197 1.0
0.455 22.043 20.137 19.243 20.66113303 20.35226433 1.0
0.28 19.308 17.601 16.99 19.26965568 21.05125832 1.0
0.451 22.13 20.222 19.345 17.84757325 21.11501801 1.0
0.297 19.407 17.632 17.002 18.34271409 22.28277878 1.0
0.411 20.961 19.025 18.275 18.90255093 20.20857982 1.0
0.513 19.948 18.103 16.982 20.45173203 21.92283725 1.0
0.218 18.107 16.58 16.032 20.5458249 22.32581842 1.0
0.154 17.594 16.337 15.875 18.98200072 20.93992813 1.0
0.185 17.18 15.785 15.281 19.61254109 20.2873366 1.0
0.151 18.072 16.826 16.369 18.53502499 20.67013508 1.0
0.531 23.128 21.288 20.107 18.96838606 22.71989813 1.0
0.223 18.625 17.079 16.525 20.18979438 21.87619358 1.0
0.293 19.791 18.036 17.409 19.06364322 20.94245552 1.0
0.105 16.101 15.015 14.627 20.22589903 21.09876062 1.0
0.481 21.431 19.549 18.551 18.19036582 20.09034822 1.0
0.302 19.745 17.953 17.321 19.32314942 22.35971569 1.0
0.164 17.755 16.453 15.975 18.76145664 19.10779192 1.0
0.336 20.424 18.496 17.843 20.97835758 21.85124692 1.0
0.595 21.826 19.962 18.638 18.75979037 20.03533744 1.0
0.317 20.354 18.492 17.85 19.79088791 21.24481187 1.0
0.386 20.82 18.863 18.165 19.96961234 22.19672914 1.0
0.153 17.41 16.155 15.695 20.40204125 19.89386455 1.0
0.131 15.943 14.773 14.349 18.37251799 20.54482825 1.0
0.16 16.507 15.221 14.748 21.54913248 20.94258841 1.0
0.377 20.725 18.762 18.081 18.95577338 20.62845331 1.0
0.51 21.18 19.333 18.222 19.75026927 22.49140335 1.0
0.133 16.495 15.319 14.891 20.21110107 20.41431967 1.0
0.309 19.71 17.886 17.249 19.96031121 20.95414554 1.0
0.281 19.519 17.807 17.194 18.0694652 21.60507342 1.0
0.856 25.077 22.35 21.085 19.394402 20.52547977 1.0
0.525 23.157 21.316 20.155 20.28338504 20.73138665 1.0
0.672 22.978 21.026 19.515 20.58897983 20.43904553 1.0
0.236 19.349 17.764 17.198 19.94072731 19.09888508 1.0
0.263 18.233 16.576 15.985 22.16401214 21.28579552 1.0
0.337 21.161 19.23 18.576 17.96533903 21.60767269 1.0
0.566 22.302 20.459 19.189 20.36045973 22.03306756 1.0
0.22 19.323 17.79 17.24 19.72669912 21.36074784 1.0
0.539 20.24 18.399 17.199 18.65084645 20.92247408 1.0
0.498 20.453 18.595 17.53 18.93300279 20.61498273 1.0
0.965 25.188 22.407 21.15 20.17880382 20.49215382 1.0
0.697 23.627 21.63 20.08 20.21661282 21.17453709 1.0
0.397 22.048 20.099 19.38 19.35370047 20.20370204 1.0
0.4 20.844 18.898 18.173 19.12963482 23.09919491 1.0
0.451 20.871 18.963 18.085 18.12652313 22.08212235 1.0
0.442 20.713 18.801 17.956 20.06938909 21.3287862 1.0
0.266 19.639 17.973 17.378 20.40137209 21.94078584 1.0
0.603 23.129 21.252 19.911 19.11486765 22.2772449 1.0
0.14 18.03 16.826 16.387 19.79906023 19.42104993 1.0
0.272 18.927 17.244 16.64 20.06437835 19.99321567 1.0
0.234 18.479 16.899 16.334 20.9373133 21.51131171 1.0
0.473 21.323 19.432 18.461 18.70457926 20.74349485 1.0
0.701 23.972 21.961 20.408 19.19784766 21.95856709 1.0
0.436 21.66 19.744 18.919 18.49365491 20.99060732 1.0
0.633 22.571 20.648 19.239 19.0552102 19.80529143 1.0
0.522 21.739 19.898 18.745 19.07575502 21.79816606 1.0
0.13 16.374 15.209 14.787 20.15899282 20.42206863 1.0
0.317 20.73 18.869 18.227 19.23889184 20.61225284 1.0
0.768 24.687 22.361 20.911 19.08601612 21.10182203 1.0
0.181 17.398 16.021 15.522 20.38708681 20.94828669 1.0
0.502 23.041 21.188 20.108 18.36636323 20.85066161 1.0
0.717 24.274 22.197 20.649 19.34728314 20.25422068 1.0
0.318 20.35 18.483 17.84 19.60787327 19.41300817 1.0
0.285 20.105 18.38 17.762 19.38686569 22.17099944 1.0
0.611 22.852 20.964 19.606 19.60432387 21.59835259 1.0
0.58 22.388 20.539 19.243 19.37196496 21.81167531 1.0
0.248 18.321 16.704 16.128 18.88357222 21.49415922 1.0
0.239 18.532 16.941 16.372 19.82405026 22.04980422 1.0
0.853 24.706 21.988 20.719 20.34340155 19.67551683 1.0
0.103 17.644 16.565 16.178 19.85326922 20.36297436 1.0
0.795 24.319 21.865 20.494 17.85372076 19.04489429 1.0
0.516 22.866 21.023 19.888 19.35005283 21.42011741 1.0
0.676 21.923 19.967 18.446 18.4842904 22.82831138 1.0
0.762 24.977 22.68 21.219 19.88948065 22.25041923 1.0
0.678 23.144 21.187 19.661 19.90640047 22.2929496 1.0
0.297 20.047 18.272 17.642 20.34922981 21.24429939 1.0
0.345 20.445 18.496 17.84 20.37314618 20.30921922 1.0
0.272 18.916 17.233 16.63 20.42358269 20.54127384 1.0
0.777 24.89 22.519 21.095 20.6671538 20.94500509 1.0
0.326 20.103 18.208 17.561 19.58079863 22.09064462 1.0
0.336 18.834 16.905 16.252 19.68773621 20.04404896 1.0
0.649 20.966 19.027 17.577 20.27565964 19.7927304 1.0
0.505 21.519 19.668 18.578 18.08279969 20.89073598 1.0
0.399 19.565 17.617 16.894 19.74280173 21.06650384 1.0
0.429 20.827 18.907 18.104 19.68404981 20.62256165 1.0
0.456 22.002 20.097 19.198 19.47729873 21.01279131 1.0
0.311 19.109 17.274 16.636 19.46007674 20.6671438 1.0
0.554 21.547 19.706 18.467 18.98855181 21.90355057 1.0
0.509 20.742 18.895 17.787 20.24326708 20.41288968 1.0
0.45 20.3 18.392 17.519 18.31873589 20.19951088 1.0
0.351 19.182 17.225 16.566 18.87990121 20.73007407 1.0
0.505 21.437 19.586 18.497 18.3306936 21.67831407 1.0
0.243 18.959 17.354 16.782 20.02403314 19.5338807 1.0
0.566 21.913 20.071 18.801 19.36547835 20.15427562 1.0
0.983 25.363 22.549 21.294 19.404475 18.78802424 1.0
0.541 21.917 20.077 18.87 19.41533441 20.86637003 1.0
0.213 18.691 17.182 16.641 19.24469491 20.66372959 1.0
0.44 19.963 18.049 17.213 19.91385981 20.02150099 1.0
0.09 14.745 13.704 13.328 20.03134044 20.40514627 1.0
0.322 19.983 18.102 17.457 19.43858507 20.3295128 1.0
0.57 21.091 19.247 17.969 20.11061328 20.72208239 1.0
0.378 19.891 17.929 17.246 18.90769446 18.69035183 1.0
0.533 22.646 20.805 19.62 19.28238149 21.25474476 1.0
0.403 21.654 19.71 18.978 19.25337723 21.19408781 1.0
0.594 22.571 20.707 19.383 20.54652763 19.80930883 1.0
0.269 19.301 17.625 17.025 19.02350194 20.6478178 1.0
0.471 22.938 21.043 20.084 19.6048533 20.05011275 1.0
0.337 20.496 18.564 17.911 18.18234058 20.84968306 1.0
0.385 20.959 19.002 18.305 20.60681781 21.37453881 1.0
0.344 20.433 18.486 17.83 19.59988566 20.99860262 1.0
0.228 18.334 16.774 16.216 19.98502983 21.25081295 1.0
0.31 20.695 18.866 18.229 19.58032787 20.68522843 1.0
0.608 22.701 20.818 19.467 19.91480579 20.41706225 1.0
0.433 21.369 19.451 18.638 19.63476712 20.87938588 1.0
0.293 18.977 17.221 16.594 19.90967322 20.05984676 1.0
0.467 20.382 18.484 17.539 20.58870466 20.29630352 1.0
0.172 17.117 15.779 15.291 18.65562753 22.20244857 1.0
0.245 17.917 16.307 15.733 18.95535452 22.15705811 1.0
0.251 17.997 16.371 15.793 19.82254586 20.29545363 1.0
0.839 24.693 22.024 20.739 18.22440091 22.13312799 1.0
0.181 17.801 16.424 15.925 18.84085705 23.95082976 1.0
0.452 21.422 19.515 18.633 18.84988576 18.9986013 1.0
0.64 23.666 21.735 20.308 19.62052918 22.37240017 1.0
0.54 21.536 19.696 18.491 18.54371442 20.71191619 1.0
0.477 21.143 19.255 18.272 18.42342961 20.92816292 1.0
0.592 23.113 21.251 19.932 21.37173403 21.28999279 1.0
0.442 21.637 19.725 18.88 20.35623364 20.37789167 1.0
0.389 21.447 19.492 18.789 18.84269283 22.58143003 1.0
0.703 23.993 21.975 20.421 19.2540349 20.23759723 1.0
0.488 20.913 19.042 18.015 19.80938338 21.17881039 1.0
0.353 19.994 18.033 17.373 18.60004479 20.30630981 1.0
0.337 19.473 17.541 16.887 18.08980669 21.67313371 1.0
0.696 22.905 20.911 19.362 18.63817286 19.4789803 1.0
0.448 20.392 18.483 17.615 19.43587475 22.6615811 1.0
0.633 22.663 20.739 19.33 19.28076461 23.38123645 1.0
0.365 20.542 18.576 17.908 18.95964885 20.60877439 1.0
0.5 22.253 20.397 19.323 20.58333252 22.77863599 1.0
0.378 20.78 18.818 18.135 19.80927953 19.63690085 1.0
0.512 20.391 18.546 17.429 18.38764259 20.84042738 1.0
0.493 21.683 19.817 18.774 20.27723678 20.36665252 1.0
0.478 20.878 18.991 18.004 19.24903712 22.6000356 1.0
0.204 19.432 17.957 17.429 16.83516434 20.45169397 1.0
0.278 18.917 17.213 16.603 20.31676394 20.84202823 1.0
0.369 21.059 19.093 18.422 20.50488716 21.1043012 1.0
0.243 19.221 17.616 17.043 19.23960629 21.55474441 1.0
0.777 22.933 20.56 19.137 18.05613345 21.42618828 1.0
0.643 23.318 21.384 19.949 20.91092448 20.28449827 1.0
0.426 20.202 18.28 17.488 19.51767817 21.02732216 1.0
0.736 23.698 21.526 20.007 18.86606077 20.58310516 1.0
0.274 19.21 17.52 16.914 18.96566163 20.10062092 1.0
0.937 25.415 22.643 21.378 17.04956897 22.24361186 1.0
0.326 20.106 18.208 17.56 19.68976189 20.08805546 1.0
0.404 20.77 18.827 18.094 17.42688788 22.8680796 1.0
0.606 21.865 19.984 18.637 18.96023429 21.80716194 1.0
0.587 23.225 21.37 20.061 19.37252788 20.89758215 1.0
0.484 20.525 18.647 17.637 19.50663168 20.48421402 1.0
0.362 19.281 17.315 16.649 19.93099493 20.88978535 1.0
0.342 21.333 19.389 18.733 19.12744955 20.95559716 1.0
0.523 21.653 19.812 18.655 18.5667794 21.59528221 1.0
0.682 23.668 21.703 20.168 18.20777334 20.58839635 1.0
0.805 23.595 21.091 19.744 21.63185587 21.4427645 1.0
0.276 19.955 18.259 17.651 18.63600315 18.08130522 1.0
0.79 24.397 21.966 20.583 19.29104014 21.16045246 1.0
0.624 23.029 21.119 19.732 19.43720241 18.86109152 1.0
0.568 21.862 20.019 18.746 19.88991415 20.64677521 1.0
0.395 21.315 19.364 18.649 17.22822219 22.04555933 1.0
0.159 17.021 15.739 15.268 19.89509838 21.80574624 1.0
0.338 20.478 18.544 17.89 20.4670194 21.78907753 1.0
0.347 20.149 18.197 17.54 19.52841931 20.23648103 1.0
0.445 20.93 19.019 18.164 19.3321958 20.1012836 1.0
0.108 16.148 15.052 14.66 20.03568307 20.85553089 1.0
0.399 20.667 18.72 17.998 18.86677971 20.93078014 1.0
0.928 26.55 23.773 22.513 19.35592488 21.64703909 1.0
0.457 21.442 19.538 18.638 17.24419328 18.90682737 1.0
0.729 24.698 22.566 21.031 18.96863398 22.25438302 1.0
0.376 20.259 18.296 17.616 20.28026035 21.87941583 1.0
0.493 21.183 19.318 18.272 18.40177216 21.96447218 1.0
0.356 19.965 18.002 17.341 18.54783929 22.72541169 1.0
0.281 19.265 17.551 16.937 19.64113047 20.71825387 1.0
0.228 19.345 17.784 17.227 20.83115729 20.26837966 1.0
0.617 22.553 20.655 19.285 21.09278508 22.10361163 1.0
0.59 23.143 21.284 19.967 19.73683893 18.0952492 1.0
0.273 18.382 16.697 16.093 19.23014844 20.19794734 1.0
0.524 20.979 19.138 17.978 18.30292454 20.74884731 1.0
0.403 21.232 19.287 18.557 20.25628655 23.30050092 1.0
0.304 18.494 16.689 16.055 19.89776125 21.06800193 1.0
0.195 17.588 16.15 15.634 18.30185836 20.7223604 1.0
0.191 17.651 16.231 15.72 18.55099226 22.67845035 1.0
0.322 20.086 18.205 17.56 17.27731313 22.06810877 1.0
0.551 22.299 20.458 19.225 19.91263662 21.9327573 1.0
0.338 20.205 18.27 17.616 18.4965028 22.10526309 1.0
0.333 19.568 17.647 16.996 18.07954118 20.38097902 1.0
0.552 22.773 20.932 19.696 17.94370433 22.12713892 1.0
0.295 20.448 18.681 18.053 20.71352402 21.86446937 1.0
0.932 26.305 23.53 22.268 19.10926766 20.54003914 1.0
0.668 23.669 21.719 20.218 18.86914145 21.43816983 1.0
0.265 17.814 16.152 15.558 20.36676999 22.0153324 1.0
0.162 16.237 14.946 14.471 18.85446542 19.68804402 1.0
0.805 23.369 20.868 19.52 19.59926543 21.87362899 1.0
0.494 21.741 19.877 18.829 19.88192618 19.6247094 1.0
0.353 20.766 18.806 18.146 16.73960894 20.87975942 1.0
0.464 22.087 20.187 19.255 21.12087891 19.80674883 1.0
0.868 25.534 22.778 21.518 19.096221 20.47821246 1.0
0.362 20.846 18.88 18.214 18.01228589 19.30361736 1.0
0.585 20.111 18.256 16.951 20.06615522 20.86472656 1.0
0.228 18.976 17.417 16.859 18.73551824 21.0219916 1.0
0.283 18.781 17.061 16.445 18.57436048 19.44628486 1.0
0.922 25.95 23.169 21.911 19.04158688 21.10665051 1.0
0.336 19.435 17.506 16.853 18.09689982 19.71790247 1.0
0.418 21.38 19.451 18.682 19.65525256 20.99759286 1.0
0.475 22.821 20.932 19.954 21.29861433 19.80261823 1.0
0.659 23.818 21.873 20.395 17.5139641 20.40672835 1.0
0.321 18.553 16.674 16.029 19.24653713 21.00656653 1.0
0.361 20.696 18.731 18.066 19.61993871 21.89539887 1.0
0.267 19.892 18.224 17.628 20.21431283 20.01247738 1.0
0.235 18.789 17.207 16.642 18.36539485 20.16036767 1.0
0.385 20.16 18.202 17.506 17.35493963 21.15611242 1.0
0.839 23.875 21.207 19.922 19.70248122 20.18899274 1.0
0.187 18.533 17.132 16.626 20.16510119 21.92261419 1.0
0.304 19.953 18.151 17.517 19.25439182 22.61470873 1.0
0.553 20.446 18.606 17.368 20.50245547 21.74387003 1.0
0.678 24.135 22.177 20.65 19.40763834 20.67796894 1.0
0.435 21.691 19.775 18.954 19.32633708 20.71481956 1.0
0.184 18.137 16.75 16.247 17.65535702 21.16791056 1.0
0.539 20.29 18.45 17.249 19.93188552 20.1631393 1.0
0.591 23.019 21.158 19.841 19.71092643 21.14522659 1.0
0.567 22.87 21.028 19.756 20.96331264 19.91219215 1.0
0.19 17.453 16.036 15.526 19.89661028 21.5322331 1.0
0.473 21.005 19.114 18.143 19.83230378 22.47515602 1.0
0.28 18.844 17.136 16.524 19.90683106 21.97713152 1.0
0.635 22.825 20.9 19.487 18.47850489 20.69154152 1.0
0.188 18.283 16.875 16.367 20.1673303 21.52475387 1.0
0.555 22.844 21.003 19.759 20.56381174 20.7420277 1.0
0.489 20.401 18.531 17.5 18.62590472 21.5659735 1.0
0.148 17.696 16.462 16.01 19.84799928 22.09825812 1.0
0.571 21.766 19.922 18.643 20.53629779 21.63637483 1.0
0.527 22.965 21.125 19.957 19.52770399 19.63828256 1.0
0.336 20.992 19.064 18.411 19.29132202 19.38603373 1.0
0.334 20.603 18.681 18.029 18.73408435 21.20340202 1.0
0.266 19.794 18.128 17.532 19.80250293 21.87786958 1.0
0.256 19.189 17.55 16.968 20.72951087 21.20549817 1.0
0.245 17.194 15.584 15.009 18.36439522 21.75302465 1.0
0.597 23.531 21.663 20.334 19.7970995 20.38468506 1.0
0.268 19.195 17.522 16.923 20.41198718 22.55867588 1.0
0.457 21.295 19.39 18.488 19.48494615 21.72908072 1.0
0.329 20.565 18.659 18.01 19.94168465 20.08559022 1.0
0.396 20.116 18.166 17.45 18.05752138 21.70627461 1.0
0.268 19.028 17.357 16.758 20.29667574 21.27441317 1.0
0.374 20.401 18.437 17.76 18.7087572 19.40779755 1.0
0.295 19.698 17.934 17.306 19.85377816 21.53316114 1.0
